OPUIC,Stop name,Station abbreviation
8502892,"Walde AG, Zentrum",
8502596,"Walde AG, Käserei",
8581708,"Konstanz, Konzilstrasse",
8581846,"Konstanz, Schweizer Bahnhof",
8502535,"Obersommeri, Dorf",
8594830,"Lottstetten,Abzw. Nacker Mühle",
8582177,"Andwil TG, Volg",
8502886,"Kirchleerau-Moosleerau, Post",
8531328,Valbella Stätz (Stätzertäli),
8581347,"Moosleerau, Unterdorf",
8579509,"Duggingen, Seewenstrasse",
8580910,"Gaggiolo, Bivio (I)",
8591713,"Porto Ceresio, Stazione",
8591715,"Porto Ceresio, Piazza Bossi",
8594310,"Würenlos, Steigass",
8573361,"Häuslenen, Moos",
8578299,"Wittinsburg, Bodenacher",
8578295,"Wittinsburg, Tschattnau",
8596078,"Pfungen, Wani",
8573517,"Turbenthal, Fridtal",
8573524,"Turbenthal, Seelmatten",
8573518,"Turbenthal, Hutzikon",
8573521,"Turbenthal, Kehlhof",
8518828,Laufenburg (Baden),
8592307,"Niederdorf, Station",
8506670,"Wuppenau, Untermörenau",
8583842,"Chiavenna, Quadrio",
8518799,Freiburg (Breisgau) Hbf,
8518629,"Corte, Via Nazionale",
8518628,"Aprica, S. Pietro",
8518618,"Villa di Tirano, Stazione FS",
8582450,"Forcola di Livigno, dogana Ita",
8505586,Buttogno,BUTT
8571185,"Varzo, Strada principale",
8503555,"Pfäffikon ZH, Hermatswil",
8576295,"Wasterkingen,Ausserdorfstrasse",
8583487,"Pfäffikon ZH, Mettlenstrasse",
8590885,"Wallisellen, Furtbach",
8590544,"Dietlikon, Hörnligraben",
8590894,"Wallisellen, Riedenerstrasse",
8583844,"Chiavenna, Campedello",
8574626,Madesimo,
8518622,Motta (IT),
8518624,Belvedere (IT),
8518625,"Aprica, Liscedo",
8518823,Grenzach,
8530639,Grenzach-Wyhlen,
8518800,Müllheim (Baden),
8505594,Prestinone,PREO
8581877,"Glurns/Glorenza, Rathaus",
8590602,"Fahrweid, Brunaustrasse",
8590884,"Wallisellen, Florastrasse",
8590892,"Wallisellen, Lindenplatz",
8518853,Ravensburg,
8583051,"Menaggio, Via Lusardi",
8581618,"Schönholzerswilen, Kirche",
8578397,"Stein am Rhein, Rathaus",
8592238,"Stein am Rhein, Schule",
8590312,"Wettingen, Winkelried",
8572199,"Dittingen, Dorf",
8572304,"Wenslingen, Mooshof",
8594672,"Arosa, Surlej",
8594669,"Arosa, Ochsenbühl",
8576176,"Brütten, Harossen",
8573163,"Gattikon, Gattikerhöhe",
8583770,"Pfäffikon ZH, Güchweg",
8578243,"Liedertswil, Sixfeld",
8578665,"Biberstein, Ihegi",
8572616,"Dottikon, Bergstrasse",
8502689,"Dottikon, Sternenplatz",
8593314,"Stein am Rhein, Chlosterhof",
8592237,"Stein am Rhein, Grenzstein",
8581869,"Taufers, Rifair/Tubre, Rivaira",
8573501,"Pfäffikon ZH, im Spitz",
8505038,"Stein am Rhein,Hofwisenstrasse",
8590616,"Geroldswil, Schweizäcker",
8590738,"Oetwil an der Limmat, Oberdorf",
8590727,"Oberengstringen, Paradies",
8580175,"Pfunds, Birkach",
8587651,"Wallisellen, Glatt (Bus)",
8587717,Adlikon b. Andelfingen,
8595264,"Kempten, Schornäglen",
8588049,"Uetikon am See, Rundi",
8588020,"Meilen, Charrhalten",
8588098,"Gutenswil, Sternen",
8576074,"Dürnten, J.-C.-Heerstrasse",
8502763,"Hausen am Albis, Riedmatt",
8594257,"Dürnten, Lättenmoos",
8573158,"Langnau am Albis, Hinteralbis",
8590760,"Regensdorf, Zentrum Ost",
8590759,"Regensdorf, Strassenverkehrs.",
8576279,"Regensdorf, Hardhölzli",
8590678,"Kilchberg ZH, Kirche",
8587987,"Ottikon (Gossau), Hasenacher",
8576015,"Grüt (Gossau ZH), Lindenhof",
8587981,"Meilen, Eichholz",
8587984,"Meilen, Schwabach",
8588028,"Meilen, Parkresidenz",
8503661,Meilen (See),
8590756,"Regensdorf, Feldblumenstrasse",
8576271,"Dällikon, Seitenacker",
8506890,"Rorbas, Aubrücke",
8557040,"Rorbas, Bütbergstrasse",
8589281,"Fischenthal, Fistel",
8590806,"Schwerzenbach ZH, Dorf",
8503792,"Russikon, Gemeindehaus",
8573530,"Russikon, Kirche",
8573529,"Russikon, Tüfi",
8573531,"Russikon, Platte",
8590692,"Kilchberg ZH, Weinbergstrasse",
8590672,"Kilchberg ZH, Bächlerstrasse",
8590682,"Kilchberg ZH, Mythenstrasse",
8590683,"Kilchberg ZH, Paradiessteig",
8595263,"Kempten, Pfadacher",
8575983,"Kempten, Emmetschloo",
8576269,"Regensdorf, Dreispitz",
8576071,"Dürnten, Langacher",
8573731,"Stallikon, Diebis",
8503689,"Stallikon, Wolfenhof",
8588430,"Uetikon am See, Tramstrasse",
8588045,"Uetikon am See, Talstrasse",
1322009,Calice,
1322043,"Gravellona Toce, crociera",
8500529,HRG Zürich Fernsehstrasse,
8515545,Interlaken Ost HW Bönigen,IOHW
8505841,Baumeler Luzern Zinggen,
8507193,Beatenberg NHB,
8509693,Chur RPZ,
8515157,Olten IW,OLHW
8521752,Rail Europe Harrison         O,
8517521,Brig CCP BonusKarte,
8519371,Erstfeld Bahntechnikgebäude O,EROS
8521840,Inntravel Ltd.               O,
8518165,Inntravel Ltd.,
8518673,Carlson Wagonlit Travel,
8518581,Swiss Travel System AG Zürich,
8503830,HRG Zürich G-Reisen,
8503834,Carlson Zürich Josefstrasse,
8500377,Starrkirch Gemeindeverwaltung,
8521852,Hotel Weisses Kreuz          O,
8519711,app mobile TL,
8519712,webshop TL,
8519714,ePLight - Lausanne tourisme,
8519717,ePLight - tl,
8519718,ePLight - P+R,
8519719,MBC App,
8519159,ELAZ AAR,
8500396,Winznau Gemeindeverwaltung,
8517750,HRG Basel Grenzacherstrasse,
8519676,Bern Webshop B2B,
8519679,Bern Mobile B2C,
8519682,Bern Mobile B2B,
8519724,fairtiq STI,
8521844,Viatges Alemany S.A.BarcelonaO,
8517458,Bern zentrale Verkäufe,
8518417,Lauterbrunnen ZPG WAB,
8507210,Bern ZPG BLS AG,
8507847,Bern-Travi-IT,
8515738,Spiez HW,SPHW
8521710,Herman Travel Tallinn        O,
8501928,Carlson Genève BIT,
8502800,City Zug Bahnhof 28,
8507849,Bern-Travi-Atraxis-1,
8502410,Swiss House Travel Petersburg,
8516427,Output Manager Test 3,
8501137,Canegrate (FQ),
8501188,Carimate (FQ),
8501431,Milano Lancetti (FQ),
8507139,ECORT Testfiliale 6 Sabre I,
8521542,ECORT Testfilialen Sabre     O,
8507137,ECORT Testfiliale 4 Sabre D,
8516107,ECORT Testfiliale 5 Galileo F,
8503924,RBM Reisebaumeister Zürich  BK,
8501805,Voyagiste Plus Genève       BK,
8516905,Bronschhofen AMP SBB,BROA01
8516908,Kreuzlingen Bernrain SBB,KRBS01
8521689,Südost Reisen Lyss Bielstr   O,
8521779,DB Vertrieb Milano           O,
8502424,Treinreiswinkel Leiden,
8516325,Etzwilen THURBO,
8502321,Alpine Classics Kastanienbaum,
8519741,ZVV-Webshop,
8501410,Gazzada-Schianno-Morazzone(FQ),
8501432,Milano Porta Garibaldi (FQ),
8521685,Italtours Bern               O,
8500848,TVZG Verbund Notifikation,
8502805,Manta Reisen Zürich         BK,
8502806,Privat Safaris Zürich       BK,
8521836,Montana Warszawa             O,
8519009,Bern Webshop B2C Test 2,
8518898,EUROBUS Windisch,
8507121,AdI zentrale Systeme P2001,BNPE
8518119,Brig CCP aboHTA + KK,
8519737,SBB Webservice Partner,
8521858,Soleans travel company       O,
8508609,Kuoni Neue Hard Dir,
8507412,Interlaken RPZ,
8517496,S-POS-ZVV,
8518793,Luzern RailAway Freizeit Onlin,
8508562,Nayak Basel,
8501512,Martigny ZPG RA,
8521829,Swiss Skicompany Potters Bar O,
8521830,Japan Tours Genève           O,
8521758,NUR Neckermann Budapest      O,
8502344,NUR Neckermann Budapest,
8516114,ECORT Testfiliale 6 WorldspanI,
8517118,Zermatt Rail Travel Brig,
8516915,Tobel-Affeltrangen SBB,TOAS01
8516211,"Bern P-IT-VS, ZPG 1",
8516212,"Bern P-IT-VS, ZPG 2",
8521783,Czech Railways Praha         O,
8521690,Railtour Bern                O,
8521820,Bahnurlaub.de Waldmohr       O,
8517378,Basel Tourismus,
8516130,ECORT Testfiliale 8 Sabre D,
8502462,Switzerland Travel Centre,
8508847,Bucher Luzern OM,
8521737,Inna Tour Moscow             O,
8502339,Inna Tour Moscow,
8509924,Royal Wallisellen,
8517265,Bern DÜ Test D2 - Didok 1.1,
8516431,Output Manager Test 7,
8519746,TV Schwyz Verbund Notifikation,
8519750,Passepartout Notifikation,
8519753,AAGS Webshop,
8516117,ECORT Testfiliale 3 Amadeus D,
8516120,ECORT Testfiliale 6 Amadeus I,
8507102,Bern P-IT-RF EPR 2,
8519739,SBB Webservice MGB,
8502083,Efringen-Kirchen (FQ),
8502148,Auggen (FQ),
8505037,KoServ,
8518449,Oberdorf SO SBB,ODFS01
8507144,Bern T-Systems-TSI 2.2,
8500901,ELAZ App,
8507209,Bern T-Systems-RL AVEC,
8518448,Lommiswil SBB,LOMS01
8505187,"St. Moritz, Engadin Bus",
8518111,Zweisimmen MOB,ZWMO01
8505080,Zermatt Terminal,
8504346,Renens EPFL TL,
8502619,Vagabond Verbund Notifikation,
8502621,Agenture-Client SVS,
8505054,TPF Webshop,
8583134,Simplonpass             TCV,
8507113,Bern P-F-CHS Support BUHA,BNPC
8507118,Bern-TUP-P2-Dst3,
8507133,Bern-Adi-TUP-8-D,
8519130,Zürich Geschäftskunden Ost 2,
8518255,Bern Tests Work-Bench,
8599015,Resarail ETC (f),
8505281,RA Bus,
8507048,Bern BF-ZM,
8502145,Rheinweiler (FQ),
8583120,Lötschberg              TCV,
8501794,"Bürchen, Post",
8518441,Bern EP 2 Test KTU,
8518797,Zürich KPZ FDL,
8521308,Bucher Luzern                O,
8521799,STC London kummuliert,
8503457,Zürich Bellevue VBZ,
8583128,Nufenenpass             TCV,
8516210,Buchs SG Grenze       TCV-OeBB,
8501132,Lausanne change,
8583121,Gotthard/Lötschberg     TCV,
8503456,Zürich Goldbrunnenplatz VBZ,
8583132,S. Bernardino (passo)   TCV,
8507864,Bern Bärenplatz,
8519152,VB Biel/Bienne,
8518991,"UNO Linie 254, km 14.76",254014
8519137,"UNO Linie 600, km 127.473",600127
8519140,"UNO Linie 600, km 146.837",600146
8517294,Brugg AG DG-Bauregion,BGBR
8516733,Zürich HB Nordwesttrakt,ZHNW
8518745,"UNO Linie 480, km 23.70",480023
8518864,"UNO Linie 238, km 7",238007
8518609,"UNO Linie 600, km 110.2",600110
8519630,RBC GBT (Gotthard),RBCGBT
8517340,Zürich HB Löwenstr West TC 1,ZLW1
8518681,BZ OST Limmat,BZOLI
8519006,BZ Ost Rückfallebene 9. Stock,BZORF9
8519015,BZ OST Technischer Betrieb,BZOTB
8519613,BZ Ost Operation 4. Stock,BZOOP4
8521387,Trans Continental Genève     O,
8518655,"UNO Linie 320, km 23.72",320023
8517398,Interlaken Ost Technikkab. BLS,IOTK
8518930,"UNO Linie 430, km 10.4",430010
8518932,"UNO Linie 441, km 13.3",441013
8517361,Zürich Wiedikon TC-Raum 1,ZWI1
8518613,"UNO Linie 670, km 10.1",670010
8505053,Schwyz AAGS,
8503450,Zürich VBZ-Zentrale,
8504326,TRN La Chaux-de-Fonds,
8519696,BZ OST Voralpen,BZOVA
8516726,Zürich Oerlikon Andreasstr 15,ZOAS
8518135,Genève Rue des Gares 12,GERG
8506947,SVB lezzgo,
8518553,Plattischachen UW (CKW/EWA),PLUW
8521579,Kontiki-Saga Baden           O,
8521605,Nayak Basel                  O,
8518562,Volketswil Unterwerk (NOK),VOLU
8518563,Vaux sous-station (EOS),VXSS
8521638,SST Genève                   O,
8521659,Wasteels Bern                O,
8521572,Hotelplan Schweiz AG         O,
8518340,Koblenz-Dorf-Ost,KBDO
8518862,Zürich Oerlikon (Abzw),ZOEV
8521574,TUI (Suisse) Zürich          O,
8521380,Executive Genève             O,
8521584,Kuoni Zürich                 O,
8506918,Hotelplan Morges MTCH,
8518886,Siegershausen Nord,SHAN
8518696,Rondchâtel,ROND
8519352,"UNO Linie 630, km 157.692",630157
8521525,BTA Steinhausen              O,
8521553,Fortuna Küssnacht am Rigi    O,
8518533,Bassecourt sous-station (BKW),BSCU
8518537,Chippis sous-station,CISS
8506999,tpc mobile,
8518532,Birr Unterwerk (NOK),BIRU
8518468,Romont ss-station,ROSN
8518527,Aathal Unterwerk (NOK),AATU
8518528,Arniberg Kraftwerk (EWA),ABKW
8518573,Sargans Unterwerk (SAK),SAUS
8518884,Adler Tunnel MU-LST,ADTU
8518777,Stutzegg-Tunnel Sisikon (UR),STT
8518778,Axen-Tunnel Sisikon (UR),AXT
8515727,Lausanne (Centre d'expl.),LSCE
1300064,"Tarvisio Boscoverde, Stazione",
8507930,AVA_Chauffeur_wm,
8507584,Le Sentier-L'Orient TRAVYS,SENX
8508110,Le Brassus TRAVYS,BRAX
8508337,SBB PARE,
8508347,Bonneville (FQ),
8508348,Bons-en-Chablais (FQ),
8508642,Groisy-Thorens-la-Caille (FQ),
8508645,Perrignier (FQ),
8508705,Reignier (FQ),
8508803,St-Pierre-en-Faucigny (FQ),
8593475,Lörrach-Stetten (D) (FQ),
8593470,Lörrach Haagen/Messe (FQ),
8508116,Le Pont TRAVYS,PTXY
8507648,PAG Abo Notifikation,
8518837,Waldshut (via DB),
8506914,CJ PVC,
8508115,VBSG PTTS,
8506513,Lemanpass Website,
8506326,SB Schwyz Stoos WebShop,
8507324,"UNO Linie 673, km 27,5",673027
8506995,AAGS ELAZ,
8516741,Bern-TUP-BATS D,BNTB01
8502942,Aarau BBA,
8516413,Brig Depot Ceres,BRDC
8515534,Gurtelen (B),GURT
8516763,Hinwil Affeltrangen,HIAF
8516879,Rheinfelden Zollgarten,RFZO
8516710,RBL Dietikon Funkkabine,RBDT
8517389,Lausanne Sous-marin,LSSM
8509235,SBB NMD P+R,
8515556,Hardhof (B),HH
8518919,Möhlin Industrie,MOEI
8518456,Zürich Oerlikon Unterquerung,ZOEU
8518360,Entlebuch Wilzigentunnel,ENWI
8518362,Entlebuch Schächlitunnel,ENSO
8518418,Zürich Oerlikon Wattstrasse,ZOEW
8585420,"Stadel b. N., Pausenplatz",
8518976,Relaisraum 30 km Ost (LBT),RRO
8594151,Chambésy ch du Vengeron 18,CHYD
8515549,Brisgi (B),BRIS
8517077,Hägriger Galerie Nord,HAEG
8515321,Limite coordonnées GE,DEGE
8515455,Meggenmühle (Spw),MEGG
8515491,Zürich HB Cargo West (Abzw),ZGBW
8517105,Galleria Gottardo porta s(bif),GPSB
8517225,Basel Funkmast Müst-Brücke,BSZX
8518216,Weinfelden Depotweiche,WFD
8518341,Koblenz Tunnel,KBTU
8518361,Entlebuch Entlenstaldentunnel,ENES
8515563,Rossberg (B),RBER
8516084,Bern I-BF Betriebswehr,BNBW
8500050,Sissach (Spw),SISN
8516416,Lausanne dépôt Ceres,LSDC
8516682,Zürich Wipkingertunnel Nord,ZTWN
8585408,"Glattfelden, Wendeplatz",
8515383,Basel Birsbrücken,BSBI
8515565,Sandacher (B),SAND
8515582,Hiltiberg (B),HILB
8515583,Herzogenmühle (B),HMUE
8518880,Thunstetten Tunnel NBS,TSTT
8518881,Aegerten Tunnel NBS,AEGT
8593482,Weil am Rhein Pfädlistr. (FQ),
8503037,Zürich Hardbrücke (600+700),ZHBR
8506320,St. Gallen (Df),SGDF
8515492,Venoge (B),VENO
8550592,"Lajoux JU, Les Vacheries PAG",
8550594,"Lajoux JU, laiterie PAG",
8558685,"Bad Bellingen, Römerstrasse",
8558697,"Egringen, Rathaus",
8558943,Hägermühle,
8550323,Bus ASm,
8550324,Bus ASGS,
8550327,Bahn AB-ab,
8560086,Hilzingen (D),
8564057,Bittelbrunn (D),
8564718,Buch,
8564730,Feldkirch,
8564733,Klaus,
8558874,"Schopfheim, Wehratalsäge",
8558876,Schopfheim-Eichen Abzw.,
8558887,"Steinen, Schule",
8558514,Haagen (Baden),
8558611,"Degerfelden, Wolfsgraben",
8560069,Watterdingen (D),
8558701,Huttingen,
8558703,Istein Bf,
8550685,"Combremont-le-Petit, poste TP",
8550688,"Crêt-près-Semsales, école PAG",
8560149,Sipplingen (D),
8560155,Langenrain (D),
8560156,Reich.-Waldsiedlung (D),
8558781,"Fahrnau, Ost",
8558788,Glashütten Abzweigung,
8558934,"Fröhnd, Wühre",
8558952,Notschrei,
8558586,"Rümmingen, Lörracher Strasse",
8558660,"Wyhlen, Rührberg",
8558664,"Fischingen, Abzweigung",
8558668,"Haltingen, Im Rad Süd",
8550696,"Crêt-près-S,Champ-de-l'Egl.PA",
8550699,"La Verrerie, village PAG",
8560120,Raithaslach (D),
8558848,"Schlechtbach, Auerhahn",
8558983,Wieden,
8558989,"Wieden, Wiedenmatt",
8562002,Zürich alle Ziele Zone 110,
8558511,"Brombach, Schöpflin-Siedlung",
8558828,"Maulburg, Blostweg",
8564717,Lauterach,
8560124,Selgetsweiler (D),
8560126,Stockach (D),
8519728,SBB Timo Testing B2C,SVST
8550729,"Zürich Flughafen, Werft PAG",
8550735,"Frauenfeld, Huben PAG",
8564732,Meiningen,
8564735,Laterns,
8564815,Höchst,
8564834,Dafins,
8558840,Raich,
8550745,"Villmergen, Zentrum PAG",
8550740,"Niederurnen,Ziegelbrückstr.PA",
8550741,"Wil SG, Stadtmarkt PAG",
8550744,"Steg VS, Kirche PAG",
8558975,Utzenfeld,
8550749,"Küssnacht am Rigi, Räbmatt ZV",
8550755,"Schlieren, Brunngasse PAG",
8550753,"Gunzwil, Kagiswil AAGR",
8558854,"Schopfheim, Ebertschule",
8558572,"Lörrach, Steinenweg",
8509340,"Bellinzona, Ufficio Postale",
8559001,St-Louis-la-Chausée,
8562003,Winterthur alle Ziele Zone 12,
8565001,"Cassarate, Terminale",
8550759,"Unterseen, Widimatt PAG",
8550761,"Unterseen, Neuhaus PAG",
8558681,"Ötlingen, Schule",
8550750,"Küssnacht a.R., Hauptplatz ZV",
8550602,"Oron-le-Châtel, La ChavanneTP",
8550301,Bahn MGB-bvz,
8560140,Möggingen (D),
8560144,Wangen (Bodensee) (D),
8558756,"Marzell, Fachklinik Kandertal",
8558760,Marzell Ort,
8560135,Hemmenhofen (D),
8560143,Schienen (D),
8558774,"Demberg, Abzweigung",
8558996,"Zell im Wiesental, Schwarznau",
8558663,"Eimeldingen, Malzholzweg",
8558914,"Wieslet, Sparkasse",
8558922,Aitern Obermulten,
8558928,Ehrsberg,
8558567,"Lörrach, Senigallia Platz",
8558673,"Weil (Rhein), Alte Post",
8560132,Bankholzen (D),
8550691,"Dompierre VD, village TPF",
8550692,"Curtilles, village TPF",
8558917,Aftersteg,
8558536,"Lörrach, Burghof",
8558537,"Lörrach, Busbahnhof",
8558541,"Lörrach, Friedhof",
8558544,"Lörrach, Goethestrasse",
8550678,"Villars-Ste-Croix, village PA",
8509299,SBB Webservice PAG,
8560094,Überlingen am Ried (D),
8558739,"Kandern, Blumenplatz",
8558752,"Malsburg-Marzell, Steinbruch",
8558753,"Malsburg-Marzell, Vogelbacher",
8558755,"Marzell, Alte Mühle",
8558757,"Marzell, Kaltenbacher Brücke",
8558758,"Marzell, Katholische Kirche",
8550348,Bahn RA,
8560106,Hohenfels (D),
8550720,"Ste-Croix, av. des Gittaz PAG",
8564715,Fussach,
8558809,Hohenegg,
8558707,"Kleinkems, Rathaus",
8558714,Maugenhard Abzweigung,
8558719,Rheinweiler Bf,
8558973,"Todtnauberg, Rathaus",
8558816,"Kandern, Platzhof Jugendh",
8558956,"Präg, Rathaus",
8558811,Holl,
8558813,"Höllstein, Neue Strasse",
8558820,"Langenau, Friedhof",
8560108,Hoppetenzell (D),
8558898,"Weitenau, Fahrnbuck",
8558564,"Lörrach, Salzertstrasse",
8558718,"Obereggenen, WG",
8558722,"Schliengen, Altinger Strasse",
8558738,Kandern,
8558974,"Todtnauberg, Sternen",
8558621,"Herten, Markhof",
8558623,"Minseln, Adler",
8558884,"Steinen, Kirchstrasse",
8558888,"Steinen, Schwimmbad",
8558896,Vorderheubronn,
8558630,"Nollingen, Hebelhalle",
8550731,"St-Blaise, Gare Lac PAG",
8550732,"Marin, Village PAG",
8564056,Binningen (D),
8558634,"Rheinfelden (D),Gymnasium",
8558891,"Stockmatt, Feriendorf",
8558893,"Tegernau, Besengasse",
8558633,"Nollingen, Untere Dorfstr.",
8558635,"Rheinfelden (D),Haberbusch",
8558904,"Wiechs, Kapellen/Silberrankst",
8558558,"Lörrach, Museum",
8558521,"Hauingen, Turnhalle",
8558612,Dossenbach,
8558613,"Eichsel, Obereichsel",
8550316,Bus RBL,
8550320,Bus AAGU,
8558629,"Nollingen, Dürerstrasse",
8560073,Wiechs a. R. (D),
8560080,Duchtlingen (D),
8550374,Bus AVG,
8550621,"Lausanne, St-Etienne PAG",
8550643,"Bussigny VD, Cocagne-Sull. PA",
8550205,Chur o Davos,
8550562,"Henau, Kirchplatz REGO",
8550564,"Schnottwil, Schulhaus RBS",
8550566,"Lyss, Seelandhalle RBS",
8550569,"Mels, Oberheiligkreuz PAG",
8550536,"Bassecourt, école sec. CJ",
8550571,"Biasca, Centro/Borgo ABl",
8558764,"Riedlingen, Milchhaus",
8558770,"Bürchau, Gemeindezentrum",
8558847,"Schlächtenhaus, Schule",
8558782,"Fahrnau, Rosengarten",
8558682,Bad Bellingen,
8550719,"La Chaux-de-F, Perret-Gen. PA",
8558513,"Brombach, Zentrum",
8560064,Neuhausen (D),
8550369,Bahn MIB,
8558684,"Bad Bellingen, Markushof",
8550676,"Couvet, hôpital TRN",
8550684,"Combremont-le-Pt, village TPF",
8554009,"La Joux, Communs Dessus",
8555509,Le Locle-Col-des-Roches SNCF,
8564022,"Lienz, Zollstrasse",
8562506,"Ohningen, Grenze",
8558516,"Haagen (Baden), Röttelnweiler",
8558518,"Haagen (Baden), Zentrum",
8558523,Inzlingen,
8558527,"Inzlingen, Schlossstrasse",
8550762,"Unterseen, Manor Farm PAG",
8558858,"Schopfheim, Hauptstrasse",
8558860,"Schopfheim, Hebelstr./Vicemoo",
8558865,Schopfheim Im Grund,
8558866,"Schopfheim, Landstrasse/Talst",
8565012,Hörbranz,
8509333,SBB Mobilitätsshop,
8509446,Thalbrücke SBB,THBU01
8560157,Reichenau (Insel) (D),
8550660,"Rennaz, motel TPC",
8550383,Bus TRN/Autrvt,
8550522,"Biel/Bienne, Zentralplatz ASm",
8550505,"Boécourt, collège CJ",
8550501,"Ste-Croix, Col-des-Etroits TY",
8550503,"Bassecourt, Jura Centre CJ",
8550556,"Münsingen, Spital (Tangento)",
8550615,"Lausanne, En Marin PAG",
8550616,"Epalinges, Lion d'Or PAG",
8550357,Bahn ASM-snb,
8550619,"Carrouge VD, Croix d'Or PAG",
8550538,"Billens, village PAG",
8550452,Schiff CGN,
8550456,Schiff LNM,
8550627,"Pully, Monts-de-Pully PAG",
8550633,"Lommiswil, Kirche BSU",
8550634,"Schönenwerd SO, Tannheim BBA",
8550541,"Paradiso, Piscina SNL Auto",
8550543,"Zürich Flughafen, OPC PAG",
8503902,Amexco Zürich Seefeld,
8518240,Imbach Luzern PDF,
8500611,Marti Ernst Kallnach,
8500929,Albizzate-Solbiate Arno (FQ),
8521771,Artex Kyiv                   O,
8509939,Carlson Lausanne reposoir,
8506820,bta first travel Arbon,
8502458,Swiss Skicompany Potters Bar,
8521726,SNCB Voyageurs Int Bruxelles O,
8502319,Herman Travel Tallinn,
8517301,Olten Dornacherstr 7,OLDO
8501619,Brig ZPG FO,
8507126,Bern P-VS-POS,
8509130,Carlson Lausanne Olympique,
8515679,Samstagern HW,SAMHW
8505355,Meroux (TGV) (FQ),
8518931,"UNO-Linie 445, km 21.9",445021
8518342,Dettenberg Tunnel Ost,DETO
8558845,Sattelhof Abzweigung,
8550347,Bahn TMR-mc,
8550353,Bahn ASM-rvo,
8558821,"Langenau, Inselstrasse",
8558963,"Schönau, Buchenbrandschule",
8558601,Adelhausen Dinkelberger Hof,
8564714,Gaissau,
8558723,"Schliengen, Am Sonnenstück",
8550739,"Amriswil, Mühlebach PAG",
8558825,Langensee Ost,
8550641,"Dintikon, Oberdorf PAG",
8558557,"Lörrach, Maienbühl",
8550300,Bahn SBB,
8558796,"Hasel, Rathaus",
8550746,"Villmergen, Feldblumenweg PAG",
8521808,STC Kornwestheim,
8519139,"UNO Linie 600, km 133.179",600133
8518611,"UNO Linie 673, km 21.3",673021
8515511,Dézaley (B),DEZ
8506931,AVA-wsb ELAZ,
8510088,"Avers, Hotel Bergalga",
8510091,"Chandolin, Office du tourisme",
8510287,TPF EEF,
8510113,TMR Chauffeur,
8501072,Thonon-les-Bains (F) (lac),THCG
8593219,"Veigy, douane (F)",
8574357,"Tisis, Leopold-Scheel-Weg",
8574356,"Tisis, Letzestrasse",
8558501,"Binzen, Dreispitz",
8558502,"Binzen, J.P. Hebelstrasse",
8506151,Büsingen (Schifflände),
